poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Inslee,13324,Jay Robert Inslee,0.3
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Ryan,13358,Tim Ryan,0.4
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Bennet,13352,Michael Bennet,1.0
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Williamson,13350,Marianne Williamson,0.5
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Sestak,13381,Joe Sestak,0.1
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Castro,13316,Julián Castro,0.0
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Bullock,13320,Steve Bullock,0.0
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Moulton,13322,Seth Moulton,0.0
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Steyer,13327,Tom Steyer,0.0
58930,1102,Emerson,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,Colorado,8/16/19,8/19/19,,"",,100756,403,lv,d,lv-d,,8/20/19 08:29,"",https://emersonpolling.reportablenews.com/pr/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat,538,,,7679,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Messam,13357,Wayne Messam,0.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100750,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,44.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100750,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,38.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100751,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,42.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100751,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Harris,13288,Kamala Harris,38.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100752,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,39.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100752,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,41.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100753,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,42.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100753,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Harris,13288,Kamala Harris,35.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100754,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,43.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100754,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,37.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100755,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,33.0
58931,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/16/19,8/18/19,,"",,100755,909,rv,d,rv-d,,8/20/19 08:29,head-to-head poll,https://scottrasmussen.com/crosstabs-aug-16-18-two-day-totals/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Harris,13288,Kamala Harris,38.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,29.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,15.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,14.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,5.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Harris,13288,Kamala Harris,5.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,O'Rourke,13276,Beto O'Rourke,3.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Booker,13287,Cory A. Booker,2.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Castro,13316,Julián Castro,2.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Gabbard,13343,Tulsi Gabbard,2.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bullock,13320,Steve Bullock,1.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Klobuchar,13310,Amy Klobuchar,1.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Ryan,13358,Tim Ryan,1.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Steyer,13327,Tom Steyer,1.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Yang,13329,Andrew Yang,1.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,de Blasio,13335,Bill de Blasio,0.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Gillibrand,13311,Kirsten E. Gillibrand,0.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Moulton,13322,Seth Moulton,0.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bennet,13352,Michael Bennet,0.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Delaney,13314,John K. Delaney,0.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Inslee,13324,Jay Robert Inslee,0.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sestak,13381,Joe Sestak,0.0
58932,1361,SSRS,143,CNN,SSRS,297,SSRS,C+,Live Phone,,,8/15/19,8/18/19,,"",,100757,402,rv,d,rv-d,,8/20/19 08:29,"",https://cdn.cnn.com/cnn/2019/images/08/19/rel9a.-.democrats.2020.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Williamson,13350,Marianne Williamson,0.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,26.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,17.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,10.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Harris,13288,Kamala Harris,8.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,O'Rourke,13276,Beto O'Rourke,4.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,4.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Booker,13287,Cory A. Booker,2.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Yang,13329,Andrew Yang,2.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Castro,13316,Julián Castro,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Gabbard,13343,Tulsi Gabbard,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Steyer,13327,Tom Steyer,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Klobuchar,13310,Amy Klobuchar,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Gillibrand,13311,Kirsten E. Gillibrand,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,de Blasio,13335,Bill de Blasio,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Williamson,13350,Marianne Williamson,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bullock,13320,Steve Bullock,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sestak,13381,Joe Sestak,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Inslee,13324,Jay Robert Inslee,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bennet,13352,Michael Bennet,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Ryan,13358,Tim Ryan,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Moulton,13322,Seth Moulton,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Messam,13357,Wayne Messam,1.0
58935,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B,Online Panel,,,8/15/19,8/18/19,,"",,100777,1350,rv,d,rv-d,TRUE,8/20/19 10:06,"",https://scottrasmussen.com/3-day-dems-voting-for-trends/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Delaney,13314,John K. Delaney,0.0
58928,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,,8/12/19,8/18/19,,"",,100724,17115,lv,d,lv-d,,8/20/19 00:01,"",https://morningconsult.com/2020-democratic-primary/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,31.0
58928,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,,8/12/19,8/18/19,,"",,100724,17115,lv,d,lv-d,,8/20/19 00:01,"",https://morningconsult.com/2020-democratic-primary/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,20.0
58928,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,,8/12/19,8/18/19,,"",,100724,17115,lv,d,lv-d,,8/20/19 00:01,"",https://morningconsult.com/2020-democratic-primary/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,15.0
58928,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,,8/12/19,8/18/19,,"",,100724,17115,lv,d,lv-d,,8/20/19 00:01,"",https://morningconsult.com/2020-democratic-primary/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Harris,13288,Kamala Harris,9.0
58928,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,,8/12/19,8/18/19,,"",,100724,17115,lv,d,lv-d,,8/20/19 00:01,"",https://morningconsult.com/2020-democratic-primary/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,5.0
58928,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,,8/12/19,8/18/19,,"",,100724,17115,lv,d,lv-d,,8/20/19 00:01,"",https://morningconsult.com/2020-democratic-primary/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Booker,13287,Cory A. Booker,3.0
58928,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,,8/12/19,8/18/19,,"",,100724,17115,lv,d,lv-d,,8/20/19 00:01,"",https://morningconsult.com/2020-democratic-primary/,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,O'Rourke,13276,Beto O'Rourke,3.0
